model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,6x6-3,6,True,130,30,0.2308,50,4,0,"(4, 0)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,51,5,0,"(5, 0)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,52,5,1,"(5, 1)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,53,5,2,"(5, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,54,4,2,"(4, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,55,4,3,"(4, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,56,3,3,"(3, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,57,2,3,"(2, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,58,1,3,"(1, 3)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,59,1,2,"(1, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,60,0,2,"(0, 2)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,61,0,1,"(0, 1)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,62,0,2,"(0, 2)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,63,1,2,"(1, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,64,1,3,"(1, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,65,2,3,"(2, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,66,3,3,"(3, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,67,4,3,"(4, 3)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,68,4,2,"(4, 2)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,69,5,2,"(5, 2)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,70,5,1,"(5, 1)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,71,5,0,"(5, 0)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,72,4,0,"(4, 0)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,73,4,1,"(4, 1)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,74,3,1,"(3, 1)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,75,3,2,"(3, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,76,2,2,"(2, 2)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,77,3,2,"(3, 2)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,78,3,1,"(3, 1)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,79,4,1,"(4, 1)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,80,4,0,"(4, 0)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,81,5,0,"(5, 0)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,82,5,1,"(5, 1)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,83,5,2,"(5, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,84,4,2,"(4, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,85,4,3,"(4, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,86,3,3,"(3, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,87,2,3,"(2, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,88,1,3,"(1, 3)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,89,1,2,"(1, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,90,0,2,"(0, 2)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,91,1,2,"(1, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,92,1,3,"(1, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,93,2,3,"(2, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,94,3,3,"(3, 3)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,95,4,3,"(4, 3)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,96,4,2,"(4, 2)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,97,5,2,"(5, 2)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,98,5,1,"(5, 1)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,99,5,0,"(5, 0)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,100,4,0,"(4, 0)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,101,3,0,"(3, 0)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,102,2,0,"(2, 0)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,103,3,0,"(3, 0)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,104,4,0,"(4, 0)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,105,5,0,"(5, 0)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,106,5,1,"(5, 1)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,107,5,2,"(5, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,108,4,2,"(4, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,109,4,3,"(4, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,110,3,3,"(3, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,111,2,3,"(2, 3)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,112,1,3,"(1, 3)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,113,1,2,"(1, 2)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,114,0,2,"(0, 2)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,115,0,3,"(0, 3)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,116,0,4,"(0, 4)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,117,0,5,"(0, 5)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,118,1,5,"(1, 5)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,119,1,4,"(1, 4)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,120,2,4,"(2, 4)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,121,3,4,"(3, 4)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,122,4,4,"(4, 4)",east
gpt-5.2,6x6-3,6,True,130,30,0.2308,123,4,5,"(4, 5)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,124,3,5,"(3, 5)",north
gpt-5.2,6x6-3,6,True,130,30,0.2308,125,2,5,"(2, 5)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,126,3,5,"(3, 5)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,127,4,5,"(4, 5)",south
gpt-5.2,6x6-3,6,True,130,30,0.2308,128,5,5,"(5, 5)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,129,5,4,"(5, 4)",west
gpt-5.2,6x6-3,6,True,130,30,0.2308,130,5,3,"(5, 3)",—
