model,maze,maze_size,solved,total_steps,shortest_path_length,efficiency,step,row,col,position,move_taken
gpt-5.2,7x7-3,7,True,67,33,0.4925,25,2,1,"(2, 1)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,26,2,2,"(2, 2)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,27,3,2,"(3, 2)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,28,3,1,"(3, 1)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,29,4,1,"(4, 1)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,30,4,0,"(4, 0)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,31,3,0,"(3, 0)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,32,2,0,"(2, 0)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,33,1,0,"(1, 0)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,34,2,0,"(2, 0)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,35,3,0,"(3, 0)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,36,4,0,"(4, 0)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,37,4,1,"(4, 1)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,38,3,1,"(3, 1)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,39,3,2,"(3, 2)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,40,2,2,"(2, 2)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,41,3,2,"(3, 2)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,42,3,1,"(3, 1)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,43,4,1,"(4, 1)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,44,4,0,"(4, 0)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,45,5,0,"(5, 0)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,46,5,1,"(5, 1)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,47,5,2,"(5, 2)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,48,4,2,"(4, 2)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,49,4,3,"(4, 3)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,50,5,3,"(5, 3)",south
gpt-5.2,7x7-3,7,True,67,33,0.4925,51,6,3,"(6, 3)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,52,6,4,"(6, 4)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,53,5,4,"(5, 4)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,54,5,5,"(5, 5)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,55,4,5,"(4, 5)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,56,4,6,"(4, 6)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,57,3,6,"(3, 6)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,58,2,6,"(2, 6)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,59,2,5,"(2, 5)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,60,2,4,"(2, 4)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,61,1,4,"(1, 4)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,62,1,5,"(1, 5)",east
gpt-5.2,7x7-3,7,True,67,33,0.4925,63,1,6,"(1, 6)",north
gpt-5.2,7x7-3,7,True,67,33,0.4925,64,0,6,"(0, 6)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,65,0,5,"(0, 5)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,66,0,4,"(0, 4)",west
gpt-5.2,7x7-3,7,True,67,33,0.4925,67,0,3,"(0, 3)",—
